"X.words","word_cnt","description","DONE","date","estimate","actual"
"@bbc,@ivote,@meeting","1,1,1,1,1,1,1",4242,1,2013-01-21,1,0
"@bbc,@ivote,@meeting","1,1,1,1,1,1,1,1,1,1",5097,1,2013-01-21,2,1
"@bbc,@ivote,@2291","1,1,1,1,1,1,1,1,2",6245,1,2013-01-21,2,3
"@bbc,@corporate","1,1,1,1,1,1",6820,1,2013-01-21,1,1
"@bbc,@ivote,@2328","1,1,1,1,1,1",7147,0,2013-01-21,4,3
"@bbc,@planning","1,1",7467,1,2013-01-21,1,1
"@bbc,@snes","1,1,1,1,1,1,1,2",8519,0,2013-01-21,1,NA
"@bbc,@ivote,@setup","1,1,1,1,1,1,1,1,1",8761,1,2013-01-21,2,4
"@clojure,@weekly","1,1,1,1",10316,1,2013-01-21,1,1
"@bbc,@ivote,@2294","1,1,1,1,1",640,1,2013-01-22,2,3
"@bbc,@ivote,@2293","1,1,1,1,1,1,1,1,1,1",2343,0,2013-01-22,8,NA
"@bbc,@ivote,@2293","1,1,1,1,1,1,1,1,1,1,1,1,1",4218,0,2013-01-22,2,3
"@bbc,@buzz","1,1,1,1,1,1,1",4355,1,2013-01-22,0,1
"@bbc,@planning","1,1",7467,1,2013-01-22,1,2
"@bbc,@ivote,@2328","1,1,1,1,1,1,2,1,1",7704,0,2013-01-22,4,5
"@bbc,@snes","1,1,1,1,1,1,1,2",8519,0,2013-01-22,1,NA
"@bbc,@ivote,@meeting","1,1,1,1",1840,1,2013-01-23,2,0
"@bbc,@ivote,@2340","1,1,1,1,1,1,1,1",3023,0,2013-01-23,4,4
"@bbc,@buzz,@setup","1,1,1,1,1,1",4246,1,2013-01-23,2,0
"@bbc,@psp,@1720","1,1,1,1,1,1,2,1,1,1,1,1",5732,1,2013-01-23,2,2
"@bbc,@planning","1,1",7467,1,2013-01-23,1,2
"@bbc,@ivote,@grooming","1,1",8822,1,2013-01-23,2,2
"@bbc,@ivote,@corporate","1,1,1,1,1,1,1,1",8908,0,2013-01-23,1,NA
"@sicp","1,1,1",34,1,2013-01-24,2,2
"@sicp","1,1,1",35,1,2013-01-24,1,0
"@sicp","1,1,1",36,1,2013-01-24,1,0
"@bbc,@ivote,@2347","1,1,1,1,1,2,1,1,1,1,1,1",5730,1,2013-01-24,3,0
"@bbc,@buzz","1,1,1,1,1,1,1,1,1,1,1",7281,0,2013-01-24,2,1
"@bbc,@planning","1,1",7467,1,2013-01-24,1,2
"@sicp","1,1,1,1,1,1,1",7738,1,2013-01-24,2,3
"@sicp","1,1,1,1,2,1,1,1,1,1,1",8457,0,2013-01-24,1,NA
"@sicp","1,1,1,1,1,1",9591,0,2013-01-24,1,NA
"@bbc,@ivote,@setup","1,1,1,2,1,1,2,1,2,1,1,1,1",10138,1,2013-01-24,2,3
"@bbc,@ivote,@2340","1,1,2,1,1,1",10188,0,2013-01-24,6,3
"@bbc,@ivote,@2340","1,1,1,1",3369,0,2013-01-25,3,7
"@bbc,@ivote,@retrospective","1,1",5703,1,2013-01-25,3,3
"@bbc,@ivote,@2328","1,1,1,1,1,1,1,1,1",5735,1,2013-01-25,2,2
"@bbc,@planning","1,1",7467,0,2013-01-25,1,NA
"@bbc,@ivote,@2347","1,1,1,1,1,1",2650,0,2013-01-27,2,1
"@bbc,@ivote,@2347","1,1,1,1,1,1",2651,0,2013-01-27,4,NA
"@bbc,@ivote,@2340","1,1,1,1,1,1",3504,0,2013-01-27,4,NA
"@bbc,@ivote,@meeting","1,1",499,1,2013-01-29,1,0
"@bbc,@ivote,@2336","1,1,1,1,1,1,1",2176,0,2013-01-29,4,NA
"@bbc,@ivote,@2347","1,1,1,1,1,1,1,1,1,1",2677,0,2013-01-29,NA,NA
"@bbc,@ivote,@2347","1,1,1,1,1,1,1,1",4683,0,2013-01-29,2,6
"@bbc,@ivote,@meeting","1,1,1,1",5076,1,2013-01-29,2,2
"@bbc,@planning","1,1",7467,1,2013-01-29,1,2
"@bbc,@corporate","1,1,1,1",8839,1,2013-01-29,1,1
"@bbc,@ivote,@2336","1,1,1,1,1,1,1",2176,0,2013-01-30,4,2
"@bbc,@ivote,@2347","1,1,1,1,1,1,1,1,1,1",2677,0,2013-01-30,2,NA
"@bbc,@ivote,@2328,@meeting","1,1,1,1",6660,1,2013-01-30,2,2
"@bbc,@planning","1,1",7467,1,2013-01-30,1,1
"@bbc,@receng,@psp,@1720","1,1,1,1,1,1,1",7811,1,2013-01-30,2,2
"@bbc,@corporate","1,1,1,1",8426,0,2013-01-30,4,2
"@bbc,@ivote,@setup,@meeting","1,1,1,1,1,1,1",10156,1,2013-01-30,3,3
"@sicp","1,1,1,1",1117,1,2013-01-31,2,2
"@bbc,@ivote,@2336","1,1,1,1,1,1,1",2176,0,2013-01-31,4,3
"@sicp","1,1,1,1,1,1,1,1,1,1,1",4030,1,2013-01-31,2,1
"@bbc,@buzz,@setup","1,1,1,1,1,1",4161,1,2013-01-31,2,2
"@sicp","1,1,1,1,1,1,1,1,1",5725,0,2013-01-31,1,NA
"@bbc,@corporate,@meeting","1,1,1,1",6078,1,2013-01-31,1,0
"@bbc,@corporate,@meeting","1,1,1,1",7136,1,2013-01-31,1,1
"@bbc,@planning","1,1",7467,1,2013-01-31,1,1
"@bbc,@ivote,@2347","1,1,1,1,1,1",7918,0,2013-01-31,4,NA
"@bbc,@corporate","1,1,1,1",8426,0,2013-01-31,4,1
"@bbc,@ivote,@2328,@meeting","1,1,1,1,1,1,1",8552,1,2013-01-31,2,0
"@bbc,@ivote,@2336","1,1,1,1,1,1,1",2176,0,2013-02-01,4,NA
"@reducers","1,1,1,1,1,1",4090,1,2013-02-01,1,1
"@sicp","1,1,1,1,1,1,1,1,1",5725,0,2013-02-01,1,NA
"@bbc,@planning","1,1",7467,1,2013-02-01,1,2
"@bbc,@ivote,@2347","1,1,1,1,1,1",7918,0,2013-02-01,4,NA
"@bbc,@corporate","1,1,1,1",8426,1,2013-02-01,4,2
"@bbc,@ivote,@2365","1,1,1,1,1,1",8528,0,2013-02-01,4,NA
"@bbc,@ivote,@2328,@meeting","1,1,1,1,1,1,1,1",10937,1,2013-02-01,4,NA
"@reducers","1,1,1,1,1,1,1,1",3727,0,2013-02-03,4,3
"@bbc,@afs,@corporate","1,1,1,1,1,1,1,1,1",1389,1,2013-02-04,2,2
"","1,1,1,1",2044,0,2013-02-04,NA,NA
"@bbc,@ivote,@2336","1,1,1,1,1,1,1",2176,0,2013-02-04,4,NA
"@bbc,@planning","1,1,1,1,1,1",5724,1,2013-02-04,1,1
"@sicp","1,1,1,1,1,1,1,1,1",5725,1,2013-02-04,1,0
"@bbc,@planning","1,1",7467,1,2013-02-04,1,2
"@bbc,@ivote,@2347","1,1,1,1,1,1",7918,0,2013-02-04,4,NA
"","1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1",8199,0,2013-02-04,NA,NA
"@bbc,@contentbroker,@???,@meeeting","1,1,1,1,1,1,1,1,1,1",8443,1,2013-02-04,1,0
"@bbc,@ivote,@2365","1,1,1,1,1,1",8528,0,2013-02-04,4,5
"@bbc,@ivote,@planning","1,1,1,1,1,1,1,1,1",9315,0,2013-02-04,2,4
"","1,1,1,1,1,1",10740,0,2013-02-04,NA,NA
"","1,1,1,1,1,1,1,1,1",10745,0,2013-02-04,NA,NA
"","1,1,1,1,1,1,1",10746,0,2013-02-04,NA,NA
"@reducers","1,1,1,1,2,1,1,1,1,1",10961,0,2013-02-04,3,1
"@bbc,@buzz,@setup","1,1,1,1,1,1,1,1,1",726,1,2013-02-05,2,2
"@bbc,@ivote,@meeting","1,1,1,1,1,1,1,1,1,1",1022,1,2013-02-05,2,2
"@reducers","1,1,1,1,1",3094,1,2013-02-05,2,2
"@bbc,@ivote,@3228","1,1,1,1,1,1,1,1,1,1",5659,1,2013-02-05,2,0
"@bbc,@planning","1,1",7467,1,2013-02-05,1,1
"@bbc,@ivote,@planning","1,1,1,1,2,1,1,1,1,1,1",8317,1,2013-02-05,3,3
"@reducers","1,1,1,1,1",9313,1,2013-02-05,1,1
"@bbc,@ivote,@2261,@meeting","1,1,1,1,1,1,3,1,1,1,1,1",10938,1,2013-02-05,2,3
"@bbc,@corporate","1,1,1,1,1,1,1,1",26,1,2013-02-06,1,1
"@sicp","1,1,1",3095,0,2013-02-06,2,2
"@sicp","1,1,1",3096,0,2013-02-06,2,NA
"@bbc,@ivote,@2378","1,1,1,1,1,1",3949,0,2013-02-06,3,NA
"@bbc,@ivote,@meeting","1,1,1,1,1",5075,1,2013-02-06,2,3
"@sicp","1,1",6775,0,2013-02-06,1,3
"@bbc,@ivote,@grooming","1,1,1",7142,0,2013-02-06,2,NA
"@bbc,@planning","1,1",7467,1,2013-02-06,1,1
"@bbc,@ivote,@2328","1,1,1,1,1,1,1,1,1,1,1",10518,1,2013-02-06,1,5
"@bbc,@ivote,@meeting","1,1,1",1039,1,2013-02-07,4,4
"@sicp","1,1,1",1116,1,2013-02-07,2,2
"@bbc,@ivote,@2378","1,1,1,1,1,1,1,1,1,1",2936,1,2013-02-07,1,0
"@sicp","1,1,1,1,1,1,1,1",7339,1,2013-02-07,2,2
"@bbc,@planning","1,1",7467,1,2013-02-07,1,1
"@bbc,@contentbroker,@meeting","1,1,1,1,1",7859,1,2013-02-07,1,1
"@bbc,@ivote,@2378","1,1,1,1,1,1,1,1",9850,0,2013-02-07,5,5
"@reducers,@unexp","1,1,1,1,1,1,1,1,1,1",10754,1,2013-02-07,2,2
"@bbc,@ivote,@2328","1,1,1,1",967,0,2013-02-08,1,NA
"@bbc,@planning","1,1",7467,1,2013-02-08,1,1
"@reducers","1,1,1",7585,1,2013-02-08,3,4
"@bbc,@afs","1,1,1,1,1,1,1,1,1",9369,0,2013-02-08,2,NA
"@bbc,@ivote,@2378","1,1,1,1,1,1,1",9559,0,2013-02-08,4,3
"@reducers","1,1,1,1,1",121,1,2013-02-12,4,4
"@bbc,@ivote,@2382","1,1,1,1,1,1,1,1,1,1",815,1,2013-02-12,2,1
"@bbc,@ivote,@meeting","1,1,1",1838,1,2013-02-12,2,2
"@bbc,@ivote","1,1,1,1,1,1,1",2246,0,2013-02-12,1,NA
"@bbc,@ivote","1,1,1,1,1,1,1",2328,0,2013-02-12,1,NA
"@bbc,@ivote,@2262","1,1,1,1",4599,0,2013-02-12,4,3
"@bbc,@ivote,@2262","1,1,1,1,1,1,1,1,1",6384,1,2013-02-12,4,4
"@bbc,@planning","1,1",7467,1,2013-02-12,1,2
"@reducers","1,1,1",851,1,2013-02-13,2,2
"@bbc,@ivote,@2262","2,1,1,1,1,1,1,1,1",3637,1,2013-02-13,2,2
"@bbc,@snes","1,1",4158,1,2013-02-13,1,1
"@bbc,@ivote,@2262","1,1,1,1,1,1,1",4575,0,2013-02-13,2,NA
"@bbc,@ivote,@2262","1,1,1,1,1,1,1",4577,0,2013-02-13,4,1
"@reducers","1,1",4920,1,2013-02-13,1,1
"@bbc,@ivote,@2262","1,1,1,1,1,1,1,1",5081,0,2013-02-13,6,NA
"@reducers","1,1,1,1,1,1,1,1,1",5267,1,2013-02-13,2,1
"@reducers","1,1,1,1",5589,0,2013-02-13,1,NA
"@bbc,@ivote,@meeting","1,1,1",6662,1,2013-02-13,2,3
"@bbc,@planning","1,1",7467,0,2013-02-13,1,1
"@bbc,@corporate","1,1,1",27,0,2013-02-14,1,NA
"@bbc,@corporate","1,1,1",29,0,2013-02-14,1,NA
"@sicp","1,1,1",37,1,2013-02-14,1,1
"@sicp","1,1,1,1,1,1,1,1,1,1",3125,1,2013-02-14,1,2
"@sicp","1,1,1,1,1",3126,1,2013-02-14,1,1
"@bbc,@ivote,@2336","1,1,1,1,1,1,1,1,1,1",6311,0,2013-02-14,4,1
"@reducers","1,1,1,1,1,1",7031,0,2013-02-14,3,4
"@bbc,@ivote,@ptag","1,1,1,1,1",7145,1,2013-02-14,2,2
"@bbc,@planning","1,1",7467,1,2013-02-14,1,2
"@bbc,@ivote,@meeting","1,1,1,1,1,1,1,1,1",10157,1,2013-02-14,2,2
"@bbc,@ivote,@2414","1,1,1,1,1,1,1,1,1,1,1",605,1,2013-02-15,4,4
"@bbc,@ivote","1,1,1,1,1,1,1",2246,1,2013-02-15,1,0
"@bbc,@ivote","1,1,1,1,1,1,1",2328,1,2013-02-15,1,0
"@bbc,@corporate,@recruitment","1,1,1,1,1,1,1,1",4140,0,2013-02-15,1,NA
"@bbc,@corporate,@recruitment","1,1,1,1,1,1,1,1,1",4230,0,2013-02-15,1,NA
"@bbc,@ivote,@meeting","1,1,1,1,1",6661,1,2013-02-15,2,0
"@bbc,@planning","1,1",7467,1,2013-02-15,1,2
"@bbc,@ivote,@2262","1,1,1,1,1,1,1",7849,1,2013-02-15,4,3
"@bbc,@ivote,@2262","1,1,1,1",9261,1,2013-02-15,1,1
"@bbc,@ivote,@2262","1,1,1,1,1",9949,0,2013-02-15,3,NA
"@reducers","1,1,1,1,1,1",3461,0,2013-02-16,8,12
"@bbc,@planning","1,1",7467,0,2013-02-16,1,NA
"@reducers","1,1,1,1,1,1",3461,0,2013-02-17,8,17
"@bbc,@planning","1,1",7467,0,2013-02-17,1,NA
"@bbc,@recruitment","1,1,1,1,2,1",467,1,2013-02-19,1,1
"@clojure,@weekly","1,1,1,1,1",515,1,2013-02-19,1,1
"@bbc,@ivote,@2336","1,1",2174,0,2013-02-19,2,2
"@bbc,@ivote,@2262","1,1,1,1,1",2427,0,2013-02-19,6,4
"@bbc,@ivote,@2414","1,1,1,1",4937,0,2013-02-19,1,NA
"@bbc,@recruitment","1,1,1,1,1,1,1,1,1,1,1,1,1",6190,1,2013-02-19,1,1
"@bbc,@ivote,@meeting","1,1,1,1,1",6661,0,2013-02-19,2,NA
"@bbc,@planning","1,1",7467,1,2013-02-19,1,1
"@bbc,@recruitment","1,1,1,1,1,1,1,1,1",465,0,2013-02-20,2,NA
"@bbc,@ivote,@2328","1,1,1,1",1130,0,2013-02-20,1,NA
"@bbc,@ivote,@2336","1,1,1,1",1950,0,2013-02-20,4,NA
"@bbc,@ivote,@2414","1,1,1,1,1,1",2667,0,2013-02-20,4,7
"@bbc,@ivote,@grooming,@meeting","1,1,1,1,1,1,1,1",7284,0,2013-02-20,2,NA
"@bbc,@planning","1,1",7467,0,2013-02-20,1,NA
"@bbc,@ivote,@2414","1,1,1,1,1,1,1,1,1,1,1",8428,0,2013-02-20,3,1
"@bbc,@recruitment","2,1,1,1,1,1,1,1,1",8840,0,2013-02-20,1,NA
"@bbc,@planning","1,1",7467,0,2013-02-21,1,NA
"@bbc,@recruitment","1,1,1",466,1,2013-02-25,1,1
"@bbc,@ivote,@????","1,1,1",2168,1,2013-02-25,2,4
"@bbc,@recruitment","1,1,1,1,1",5524,0,2013-02-25,2,NA
"@bbc,@ivote,@retrospective","1,1",5703,1,2013-02-25,2,1
"@personal","1,1,1,1,1,1,1,1",6281,1,2013-02-25,1,0
"@bbc,@planning","1,1",7467,1,2013-02-25,1,NA
"@bbc,@ivote,@2662","1,1,1,1,1,1,1,1,1",8431,1,2013-02-25,2,1
"@bbc,@ivote,@2414","1,1,1,1,1,1,1,1",9270,0,2013-02-25,1,6
"@bbc,@ivote,@planning","1,1",9368,1,2013-02-25,2,4
"@clojure,@weekly","2,1,1,1,1,1",69,0,2013-02-26,1,1
"@bbc,@recruitment","1,1,1",466,1,2013-02-26,1,1
"@bbc,@ivote,@????","1,1,1",2168,1,2013-02-26,2,4
"@bbc,@ivote,@2262","1,1,1,1,1",2440,1,2013-02-26,3,3
"@bbc,@ivote,@meeting","1,1,1,1,1,1",5079,1,2013-02-26,2,NA
"@bbc,@recruitment","1,1,1,1,1",5524,0,2013-02-26,2,NA
"@bbc,@ivote,@retrospective","1,1",5703,1,2013-02-26,2,1
"@personal","1,1,1,1,1,1,1,1",6281,1,2013-02-26,1,0
"@bbc,@planning","1,1",7467,1,2013-02-26,1,NA
"@bbc,@ivote,@2662","1,1,1,1,1,1,1,1,1",8431,1,2013-02-26,2,1
"@bbc,@ivote,@2414","1,1,1,1,1,1,1,1",9270,1,2013-02-26,4,5
"@bbc,@ivote,@planning","1,1",9368,1,2013-02-26,2,4
"@bbc,@recruitment,@meeting","1,1,1,1,1,1",812,0,2013-02-27,1,1
"@bbc,@recruitment","1,1,1,1,1",2469,0,2013-02-27,4,NA
"@bbc,@ivote,@2262","1,1,1,1,1,1,1,1,1,1,1,1,1",4312,0,2013-02-27,6,NA
"@bbc,@ivote,@2262","1,1,1,1,1,1,1,1,1,1",4334,0,2013-02-27,2,2
"@bbc,@ivote,@meeting","1,1,1,1,1,1",5149,1,2013-02-27,2,2
"@bbc,@ivote,@2262","1,1,1,2,1,1,1,1,1,1,1",5625,1,2013-02-27,4,5
"@bbc,@recruitment","1,1,1,1,1",6825,0,2013-02-27,2,2
"@bbc,@planning","1,1",7467,1,2013-02-27,1,1
"@clojure,@weekly","1,1,1,1,1",8775,1,2013-02-27,1,1
"@bbc,@ivote,@2414","1,1,1,1,1,1,1,1",10693,0,2013-02-27,4,1
"@bbc,@corporate","1,1,1",27,0,2013-02-28,1,NA
"@bbc,@corporate","1,1,1",29,0,2013-02-28,1,NA
"@sicp","1,1,1,1,1,1,1,1,1,1,1,1,1,1",902,1,2013-02-28,4,2
"@bbc,@ivote,@2414","1,1,1,1,1,1,1,1,1,1,1",2177,1,2013-02-28,3,3
"@sicp","1,1",3122,1,2013-02-28,2,2
"@bbc,@ivote,@2463","1,1,1,1,1,1",4792,1,2013-02-28,1,1
"@bbc,@ivote,@2463","1,1,1,1,2,1",4796,1,2013-02-28,2,2
"@clojure","1,1,1,1,1,1,1,1,1,1,1,1,1,1,1",5327,0,2013-02-28,4,1
"@bbc,@planning","1,1",7467,1,2013-02-28,1,1
"@bbc,@ivote,@2463","1,1,1,1,1,1,1,1",8570,0,2013-02-28,6,1
"@bbc,@recruitment","1,1,1,1,1,1",8654,1,2013-02-28,2,2
"@bbc,@ivote,@meeting","1,1,1,1",10613,1,2013-02-28,2,1
"@bbc,@ivote,@2463","1,1,1,1,2,1,1,1,1,1,1,1",282,0,2013-03-01,2,2
"@dm","1,1,1,1,1,1,1,1,1",2761,0,2013-03-01,4,NA
"@clojure","1,1,1,1,1,1,1",3170,0,2013-03-01,4,2
"@bbc,@ivote,@2463","1,1,1,1,1,1,1",3585,1,2013-03-01,2,1
"@dm","1,1,1,1",4651,0,2013-03-01,1,NA
"@dm","1,1,1,1,1,1,1,1",7000,0,2013-03-01,2,NA
"@bbc,@planning","1,1",7467,1,2013-03-01,1,NA
"@bbc,@ivote,@2463","1,1,1,1,1,1,1,1,1,1,1",10239,1,2013-03-01,2,1
"@bbc,@recruitment","1,1,1",1193,1,2013-03-04,2,2
"@bbc,@ivote,@2463","1,1,1,1,1,1",2033,1,2013-03-04,4,3
"@bbc,@recruitment","1,1,1",5257,1,2013-03-04,2,2
"@bbc,@contentbroker,@@@@@","1,1,1,1,1,1,1,1,1",7172,0,2013-03-04,1,NA
"@bbc,@recruitment","1,1,1,1",7215,1,2013-03-04,2,1
"@bbc,@contentbroker,@@@@@","1,1,1,1",7451,0,2013-03-04,1,2
"@bbc,@planning","1,1",7467,1,2013-03-04,1,1
"@bbc,@contentbroker,@@@@@","1,1,2,1,1,1,1,1,1",10436,0,2013-03-04,4,NA
"@bbc,@ivote,@meeting","1,1,1",1838,1,2013-03-05,2,3
"@clojure,@weekly","1,1,1",5011,1,2013-03-05,2,3
"@bbc,@ivote,@2263","1,1,1,1,1,1,1,1,1,1",5622,0,2013-03-05,3,2
"@bbc,@ivote,@meeting","1,1,1,1,1,1,1,1,1",6475,0,2013-03-05,1,NA
"@bbc,@recruitment","1,1,1",6826,1,2013-03-05,2,3
"@bbc,@psp,@1933","1,1,1,1,1,1,1,1,1",7115,0,2013-03-05,1,NA
"@bbc,@recruitment","1,1,1,1",7218,1,2013-03-05,1,1
"@bbc,@planning","1,1",7467,1,2013-03-05,1,1
"@bbc,@ivote,@meeting","1,1,1,1,1,1,1",7634,1,2013-03-05,1,1
"@bbc,@ivote,@meeting","1,1,1,1,1,1",2763,1,2013-03-06,1,4
"@personal","1,1,1,1,1,1,1,1,1",6644,1,2013-03-06,1,0
"@bbc,@planning","1,1",7467,1,2013-03-06,1,1
"@bbc","1,1,1",8246,0,2013-03-06,1,NA
"@bbc,@ivote,@2414","1,1,1,1,1,1,1",8367,1,2013-03-06,4,3
"@bbc,@ivote,@2414","1,1,1,1,1,1",3465,1,2013-03-07,2,7
"@bbc,@ivote,@2414","1,1,1,1,1,1,1,1",5655,1,2013-03-07,4,2
"@bbc,@planning","1,1",7467,1,2013-03-07,1,2
"@bbc,@ivote,@meeting","1,1,1",7518,1,2013-03-07,5,6
"@bbc,@ivote,@meeting","1,1,1,1,1,1,1,1,1,1,1,1,1",52,0,2013-03-08,3,NA
"@bbc,@recruitment","1,1,1",463,0,2013-03-08,1,NA
"@bbc,@recruitment","1,1,1,1",464,0,2013-03-08,3,NA
"@bbc,@recruitment","1,1,1,1,1,1",838,0,2013-03-08,1,NA
"@bbc,@contentbroker","1,1,1,1,1,1,1,1,1,1,1",2066,0,2013-03-08,1,NA
"@bbc,@planning","1,1",7467,1,2013-03-08,1,1
"@bbc,@snes","1,1,1,1,1,2,1,1,1,1,1,1,1",7654,0,2013-03-08,2,NA
"@bbc,@ivote,@2414","1,1,1,1,1",8210,0,2013-03-08,3,5
"@bbc,@ivote,@2494","1,1,1,1,1,1",306,0,2013-03-14,4,NA
"@bbc,@ivote,@2494","1,1,1,1,1,1,1",369,0,2013-03-14,1,2
"@sicp","1,1",3122,1,2013-03-14,2,2
"@sicp","1,1,1,1,1,1",6444,1,2013-03-14,NA,1
"@bbc,@planning","1,1",7467,1,2013-03-14,1,1
"@bbc,@ivote,@2463","1,1,1,1,1,1,1,1",8442,1,2013-03-14,3,3
"@bbc,@ivote,@meeting","1,1,1,1",10611,1,2013-03-14,2,2
"@bbc,@ivote,@2494","1,1,1,1,1,1,1",3508,0,2013-03-16,4,9
"@bbc,@ivote,@2494","1,1,1",4309,0,2013-03-16,2,NA
"@bbc,@ivote,@2494","1,1,1,1",5818,0,2013-03-16,4,NA
"@bbc,@ivote,@2494","1,1,1,1,1",6688,0,2013-03-16,4,NA
"@bbc,@planning","1,1",7467,0,2013-03-16,1,NA
"@bbc,@ivote,@2494","1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1",2184,0,2013-03-17,4,NA
"","1,2,1,1,2,1,1,2,1,1,1,1,1,1,2,1,1,1",2230,0,2013-03-17,NA,NA
"@bbc,@ivote,@2494","1,1,1,1,1,1",2657,0,2013-03-17,1,NA
"","1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1",3167,0,2013-03-17,NA,NA
"@bbc,@ivote,@2494","1,1,1,1,1,1,1,1",3899,0,2013-03-17,2,NA
"","1,1,1,1,1,1,1,1,1,1,1,1",3903,0,2013-03-17,NA,NA
"@bbc,@ivote,@2494","1,1,1,1,1,1,1,2,1,1,1,1,1",4065,0,2013-03-17,6,NA
"@bbc,@ivote,@2494","1,1,1,1",4307,0,2013-03-17,2,NA
"","1,1,1,1,3,1,1,1,1,1,1",4710,0,2013-03-17,NA,NA
"@bbc,@ivote,@2494","1,1,1,1,1,1,1,1,1,1",4933,0,2013-03-17,2,NA
"@bbc,@planning","1,1",7467,0,2013-03-17,1,NA
"","1,1,1,1,1,1,1",7693,0,2013-03-17,NA,NA
"","1,1,1,1,1,1,1,1,1,1,1,1,1,1",8521,0,2013-03-17,NA,NA
"","1,1,1,1,1,1,1,1,1,1",8931,0,2013-03-17,NA,NA
"","17,1,2,1,2,1,1,1,2,1,1,1",8932,0,2013-03-17,NA,NA
"","1,1,1,1,1,1,1,1,1,1,1",9058,0,2013-03-17,NA,NA
"","1,1,1,1,2,1,1,1,3,2,1,2,1,1,1,1,1",9431,0,2013-03-17,NA,NA
"","1,1",10173,0,2013-03-17,NA,NA
"@bbc,@ivote,@2494","1,1,1,1,1,1,1,1,1,1,1,1,1",10240,0,2013-03-17,2,NA
"@bbc,@recruitment","1,1,1,1,1",1453,1,2013-03-18,2,1
"@bbc,@ivote,@2494","1,1,1,1,1,1,1,1",2268,0,2013-03-18,6,3
"@bbc,@recruitment","1,1,1,1,1",2468,0,2013-03-18,4,2
"@bbc,@recruitment","1,1,1,1,1",2470,1,2013-03-18,4,2
"@bbc,@clojure","1,1,1,1,1,1,1,1,1",5563,1,2013-03-18,1,1
"@bbc,@ivote,@2414","1,1,1,1,1,1,1,1,1,1,1,1,1",7242,1,2013-03-18,1,1
"@bbc,@planning","1,1",7467,1,2013-03-18,1,1
"@bbc,@ivote,@2463","1,1,1,1,1,1,1,1,1,1",10287,1,2013-03-18,2,5
"@bbc,@ivote,@meeting,@clojure","1,1,1,1",1778,1,2013-03-19,4,0
"@bbc,@ivote,@meeting","1,1,1,1",1839,1,2013-03-19,2,2
"@bbc,@ivote,@2463","1,1,1,1,1,1,1,1,1,1",2170,1,2013-03-19,3,4
"@bbc,@ivote,@2494","1,1,1,1,1,1,1,1",2268,0,2013-03-19,6,4
"@bbc,@ivote,@2494","1,1,1,1,1,1,1,1",3464,0,2013-03-19,4,1
"@bbc,@clojure,@meeting","1,1,1,1,1,1",7167,1,2013-03-19,2,0
"@bbc,@planning","1,1",7467,1,2013-03-19,1,1
"@bbc,@ivote,@2505","1,1,1",8398,1,2013-03-19,1,1
"@clojure,@weekly","1,1,1,1,1",8775,1,2013-03-19,2,1
"@bbc,@recruitment","1,1,1,1",9272,0,2013-03-19,2,2
"@bbc,@ivote,@2414,@meeting","1,1,1,1,1,1",608,1,2013-03-20,1,1
"@bbc,@ivote,@2494","1,1,1,1,1,1,1,1",2268,0,2013-03-20,6,7
"@bbc,@ivote,@2494","1,1,1,1,1,1,1",3463,1,2013-03-20,1,2
"@bbc,@recruitment","1,1,1,1",5747,1,2013-03-20,1,1
"@bbc,@ivote,@meeting","1,1,1,1",7143,1,2013-03-20,2,2
"@bbc,@planning","1,1",7467,1,2013-03-20,1,1
"@bbc,@ivote,@2414,@meeting","1,1,1,1,1,1,1,1",10926,1,2013-03-20,3,2
"@bbc,@ivote,@2415,@meeting","1,1,1,1,1,1,1,1,1,1,1",10932,1,2013-03-20,1,0
"@bbc,@ivote,@2494","1,1,1,1,1,1,1",1725,0,2013-03-21,2,2
"@bbc,@ivote,@2494","1,1,1",4308,0,2013-03-21,2,2
"@bbc,@ivote,@2494","1,1,1,1,1,1,1,1",7333,0,2013-03-21,1,2
"@bbc,@planning","1,1",7467,1,2013-03-21,1,1
"@bbc,@planning","1,1",7467,0,2013-03-22,1,NA
"@bbc,@ivote,@planning,@meeting","1",1,1,2013-03-25,3,2
"@bbc,@ivote,@retrospective,@meeting","1",1,1,2013-03-25,2,0
"@bbc,@ivote,@2542","1,1,1,1,1,1,1,1",1726,1,2013-03-25,4,3
"@bbc,@ivote,@2463","1,1,1,1,1,1",2171,1,2013-03-25,4,5
"@countmein","1,1,1,2,1,1,1",3169,0,2013-03-25,3,2
"@bbc,@planning","1,1",7467,1,2013-03-25,1,3
"@countmein","1,1,1,1,1,1,1",8885,1,2013-03-25,1,4
"@bbc,@ivote,@2512,@queue","1,1,1,2,1,1,1,1,1,1,1",855,1,2013-03-26,4,7
"@bbc,@ivote,@2550","1,1,1,1",1723,1,2013-03-26,1,1
"@bbc,@ivote,@meeting","1,1,1",1838,1,2013-03-26,2,2
"@countmein","1,1,1,2,1,1,1",3547,0,2013-03-26,2,3
"@countmein","1,1,1,1,1",6783,0,2013-03-26,2,2
"@bbc,@planning","1,1",7467,0,2013-03-26,1,NA
"@bbc,@ivote,@2542","1,1,1,1,1,1,1",7852,1,2013-03-26,4,1
